NCES_ID,longitude,latitude
210195002284,-82.775116,37.667267
210195002446,-82.73487,37.383014
210195002450,-82.804305,37.499816
210195002452,-82.815995,37.507194
210198000432,-84.881814,38.195753
210198000433,-84.877032,38.192754
210198001524,-84.877032,38.192754
210198002334,-84.881814,38.195753
210201000435,-84.90706,38.164743
210201000437,-84.887004,38.177677
210201000438,-84.8281,38.2098
210201000439,-84.8357,38.2088
210201000440,-84.8271,38.2117
210201000441,-84.814139,38.192398
210201000442,-84.8491,38.2267
210201001420,-84.908,38.1625
210201001917,-84.818639,38.173211
210201001989,-84.907406,38.198149
210201001990,-84.9043,38.1626
210201002055,-84.826337,38.212098
210201002165,-84.826194,38.212782
210201002219,-84.831614,38.192983
210201002471,-84.826205,38.21284
210201002518,-84.546204,38.112298
210204000428,-84.450476,39.084436
210204000429,-84.4468,39.0918
210204000430,-84.4537,39.0772
210204000431,-84.4519,39.0589
210204001400,-84.4506,39.0851
210207002205,-88.890339,36.509649
210210000445,-89.156579,36.568074
210210002113,-89.1567,36.567414
210210002480,-89.156336,36.567056
210213000450,-84.893292,38.784354
210213000451,-84.889052,38.786084
210213001609,-84.891525,38.785336
210213001850,-84.892256,38.785283
210216000454,-84.664307,37.69601
210216000455,-84.570063,37.602128
210216000456,-84.4709,37.5865
210216000457,-84.579,37.6221
210216001672,-84.5835,37.6227
210222000402,-85.885932,37.01079
210222000461,-85.888157,37.008893
210222001565,-85.9302,36.9805
210222001991,-85.891244,37.011629
210222002101,-85.918,37.0069
210222002109,-85.907568,37.011441
210222002215,-85.918,37.0069
210222002520,-85.888157,37.008893
210225000465,-84.611,38.7645
210225000466,-84.581938,38.669156
210225000467,-84.6186,38.6839
210225000469,-84.580651,38.667307
210225001701,-84.5789,38.5964
210225002201,-84.600412,38.725663
210228000471,-88.790927,36.794629
210228000473,-88.537173,36.673477
210228000477,-88.604566,36.646731
210228000479,-88.519255,36.916222
210228000481,-88.742808,36.642212
210228001436,-88.65094,36.762704
210228001490,-88.653538,36.761179
210228001754,-88.676473,36.714268
210228001924,-88.654449,36.761078
210228001992,-88.659624,36.762205
210230000483,-86.28494,37.482521
210230000484,-86.476334,37.421752
210230000485,-86.21756,37.494405
210230000486,-86.337103,37.46291
210230000487,-86.282403,37.482977
210230001702,-86.340198,37.464951
210230001852,-86.337103,37.46291
210230002381,-86.338586,37.46413
210230002526,-86.28494,37.482521
210234000490,-85.4884,37.256
210234001526,-85.4879,37.2543
210234002244,-85.4917,37.2591
210234002257,-85.495164,37.259951
210234002539,-85.4878,37.2577
210240000493,-82.81908,38.511675
210240000496,-82.8697,38.6305
210240000497,-82.87,38.6325
210240000499,-82.9481,38.7242
210240000504,-82.7753,38.5465
210240001610,-82.775,38.5486
210240001611,-82.9472,38.7217
210246000507,-86.803,37.9176
210246000508,-86.8047,37.9177
210246000511,-86.775475,37.783539
210246001993,-86.8521,37.9233
210246002540,-86.889181,37.92651
210249000512,-85.860022,37.671021
210249000513,-85.904971,37.69745
210249000514,-85.948951,37.657398
210249000515,-85.803611,37.728347
210249000517,-85.948458,37.823792
210249000518,-85.988208,37.805056
210249000519,-85.929391,37.826522
210249000520,-85.952213,37.818408
210249000521,-85.972577,37.746521
210249000524,-85.986796,37.806744
210249000525,-86.01808,37.616167
210249000528,-85.907345,37.675628
210249000656,-85.883486,37.70671
210249001446,-85.900085,37.758624
210249001471,-85.929311,37.800052
210249001566,-85.95608,37.827227
210249001673,-85.901759,37.757049
210249001910,-85.904581,37.75573
210249001963,-86.014535,37.614491
210249001994,-85.902326,37.522216
210249002209,-85.853328,37.735297
210249002248,-85.811093,37.716111
210249002249,-85.914626,37.78787
210249002297,-85.944156,37.821228
210249002373,-85.883882,37.695639
210249002439,-85.886451,37.688591
210252000551,-83.317282,36.8473
210252000552,-83.3185,36.8469
210252002046,-83.316141,36.846039
210254000091,-82.976309,36.971481
210254000532,-83.168931,36.857751
210254000534,-83.229837,36.784261
210254000539,-83.193249,36.868773
210254000540,-83.347729,36.899761
210254000541,-83.318125,36.809979
210254000545,-83.289977,36.883337
210254000549,-83.411556,36.821997
210254002058,-83.316675,36.810864
210254002135,-83.316675,36.810864
210254002213,-83.276174,36.885191
210258000553,-84.2752,38.3991
210258000554,-84.29,38.3813
210258000555,-84.293859,38.381428
210258000556,-84.288146,38.379966
210258000557,-84.2843,38.4221
210258000558,-84.326025,38.393477
210258001995,-84.293464,38.381782
210264000562,-85.9026,37.3813
210264000563,-86.061645,37.3028
210264000564,-85.8817,37.2597
210264000565,-85.7952,37.1714
210264000566,-85.7738,37.272
210264000567,-85.8933,37.2682
210267000568,-83.187222,37.240566
210267000569,-83.19277,37.263361
210267000570,-83.191438,37.253492
210267002100,-83.182857,37.266357
210267002159,-83.182857,37.266357
210271000571,-87.5585,37.8664
210271000572,-87.653609,37.74654
210271000573,-87.7006,37.7574
210271000574,-87.5473,37.8243
210271000577,-87.5605,37.828
210271000578,-87.5698,37.8324
210271000579,-87.51,37.7346
210271000581,-87.5882,37.8222
210271000583,-87.452308,37.859196
210271000585,-87.5949,37.8255
210271000586,-87.595018,37.823103
210271002306,-87.585933,37.845466
210271002457,-87.58345,37.834494
210276000588,-85.1936,38.5247
210276000589,-85.0395,38.4325
210276000590,-85.169188,38.419229
210276000591,-85.167986,38.419919
210276000592,-85.1673,38.4317
210276002418,-85.167604,38.431164
210279000593,-88.988544,36.669
210279000594,-88.991566,36.670905
210286000474,-87.465852,37.214048
210286000598,-87.487513,37.309471
210286000600,-87.478773,37.416708
210286000601,-87.508611,37.330918
210286000602,-87.495073,37.380512
210286000606,-87.506471,37.342025
210286000611,-87.501722,37.326307
210286000614,-87.51109,37.26651
210286000673,-87.467827,37.328603
210286000681,-87.472781,37.33282
210286001472,-87.705418,37.306234
210286001473,-87.481555,37.24927
210286001499,-87.466071,37.216037
210286001586,-87.500979,37.326771
210286002083,-87.470683,37.331665
210286002098,-87.49247,37.338244
210286002158,-87.49247,37.338244
210286002280,-87.481555,37.24927
210286002425,-87.4707,37.331669
210291001719,-83.379541,37.553052
210294000615,-83.985862,37.437661
210294000617,-83.992651,37.442891
210294000619,-84.083737,37.482742
210294000620,-83.929679,37.344144
210294001674,-83.948006,37.42232
210294002375,-83.974811,37.31934
210294002390,-83.974811,37.31934
210294002461,-83.947996,37.422289
210299000623,-85.7192,38.1964
210299000624,-85.822,38.2096
210299000625,-85.526202,38.243307
210299000626,-85.7624,38.1048
210299000627,-85.5952,38.1568
210299000628,-85.59218,38.156335
210299000629,-85.6225,38.2262
210299000630,-85.8612,38.1454
210299000631,-85.5713,38.196
210299000632,-85.6884,38.2141
210299000633,-85.8751,38.0899
210299000634,-85.5417,38.2488
210299000635,-85.69,38.1408
210299000637,-85.681304,38.126608
210299000639,-85.868,38.1074
210299000641,-85.696053,38.249444
210299000642,-85.6678,38.1803
210299000643,-85.731348,38.208098
210299000644,-85.815632,38.193238
210299000645,-85.6692,38.263
210299000647,-85.6717,38.218
210299000649,-85.637134,38.244676
210299000650,-85.5787,38.1372
210299000651,-85.751529,38.112083
210299000653,-85.787,38.1455
210299000654,-85.739,38.0951
210299000655,-85.6544,38.2084
210299000658,-85.6407,38.2457
210299000659,-85.581276,38.20126
210299000660,-85.8739,38.1228
210299000661,-85.622,38.279
210299000663,-85.8974,38.0609
210299000665,-85.8345,38.1091
210299000666,-85.627158,38.19145
210299000667,-85.655153,38.207821
210299000668,-85.86349,38.145873
210299000669,-85.6907,38.1713
210299000670,-85.6,38.2758
210299000671,-85.5725,38.2862
210299000672,-85.8371,38.1658
210299000674,-85.669288,38.165813
210299000675,-85.8721,38.1081
210299000676,-85.5744,38.21
210299000677,-85.844449,38.177954
210299000678,-85.8446,38.1085
210299000679,-85.876,38.1324
210299000680,-85.641,38.1388
210299000682,-85.6794,38.169
210299000683,-85.6913,38.1063
210299000684,-85.839362,38.193031
210299000685,-85.5816,38.2699
210299000686,-85.5241,38.2381
210299000687,-85.6,38.2975
210299000688,-85.8549,38.159
210299000690,-85.71418,38.125361
210299000691,-85.813363,38.153108
210299000693,-85.6916,38.159
210299000694,-85.8147,38.1528
210299000695,-85.6249,38.2836
210299000696,-85.8931,38.1174
210299000697,-85.6295,38.1491
210299000699,-85.5745,38.1666
210299000700,-85.8076,38.1778
210299000701,-85.8619,38.1824
210299000702,-85.6382,38.1024
210299000703,-85.555376999999993,38.240052
210299000704,-85.6666,38.1417
210299000706,-85.8477,38.1107
210299000707,-85.771,38.1349
210299000708,-85.6659,38.1771
210299000710,-85.8551,38.1375
210299000711,-85.7863,38.131
210299000712,-85.637200000000007,38.209
210299000713,-85.5901,38.2688
210299000716,-85.6648,38.1001
210299000717,-85.5922,38.2451
210299000718,-85.8103,38.1985
210299000719,-85.6941,38.1234
210299000722,-85.6438,38.284
210299000724,-85.6193,38.2839
210299000725,-85.6913,38.1052
210299000726,-85.8684,38.1594
210299000727,-85.583989,38.190325
210299000728,-85.5749,38.1815
210299000730,-85.770641,38.249732
210299000731,-85.78273,38.239172
210299000732,-85.6562,38.2077
210299000733,-85.7974,38.2651
210299000734,-85.757897,38.222014
210299000737,-85.719927,38.23663
210299000739,-85.755232,38.237999
210299000740,-85.7904,38.2557
210299000741,-85.678273,38.25222
210299000742,-85.8009,38.2442
210299000745,-85.8199,38.2367
210299000747,-85.779925,38.208455
210299000748,-85.785871,38.180048
210299000750,-85.7065,38.2233
210299000751,-85.7648,38.2247
210299000752,-85.7957,38.192
210299000753,-85.7815,38.1734
210299000754,-85.747,38.2418
210299000757,-85.810307,38.256429
210299000760,-85.727263,38.240136
210299000762,-85.8233,38.2578
210299000763,-85.758289,38.223516
210299000764,-85.776635,38.221745
210299000769,-85.795662,38.235297
210299000770,-85.802331,38.235277
210299000771,-85.8033,38.2745
210299000772,-85.7343,38.2536
210299000775,-85.7689,38.1724
210299000776,-85.772,38.1955
210299000777,-85.815312,38.262092
210299000780,-85.7449,38.2234
210299000781,-85.774441,38.187101
210299000783,-85.770129,38.250885
210299000784,-85.8148,38.2281
210299000785,-85.7866,38.261
210299000786,-85.8188,38.2315
210299000789,-85.7523,38.2061
210299001082,-85.763433,38.254126
210299001425,-85.779,38.1723
210299001427,-85.8446,38.1085
210299001447,-85.753,38.25
210299001474,-85.59647,38.272496
210299001475,-85.66928,38.211302
210299001492,-85.5616,38.2648
210299001529,-85.8429,38.1775
210299001530,-85.85825,38.184641
210299001587,-85.824371,38.195974
210299001612,-85.7492,38.1162
210299001613,-85.709877,38.217245
210299001629,-85.627667,38.235616
210299001633,-85.689779,38.25622
210299001634,-85.705974,38.17973
210299001705,-85.72116,38.184866
210299001774,-85.7509,38.2404
210299001777,-85.816081,38.228255
210299001855,-85.724071,38.249239
210299001857,-85.776635,38.221745
210299001859,-85.750921,38.24774
210299001860,-85.700191,38.17126
210299001935,-85.758613,38.218301
210299001941,-85.7541,38.2391
210299001943,-85.7322,38.2523
210299001946,-85.7322,38.2523
210299001947,-85.751,38.2399
210299001959,-85.5351,38.3072
210299001965,-85.732629,38.243781
210299002026,-85.6386,38.1397
210299002027,-85.753,38.2504
210299002071,-85.763585,38.250241
210299002121,-85.604752,38.256066
210299002146,-85.763585,38.250241
210299002180,-85.6434,38.2042
210299002187,-85.546037,38.15124
210299002190,-85.546225,38.149353
210299002197,-85.4888,38.2683
210299002262,-85.6851,38.1995
210299002376,-85.679131,38.172516
210299002394,-85.544052,38.268274
210299002399,-85.674431,38.2085
210299002412,-85.6731,38.1978
210299002421,-85.598048,38.220245
210299002430,-85.563968,38.328642
210299002458,-85.700191,38.17126
210299002499,-85.588577,38.280215
210299002507,-85.7789,38.2495
210299002511,-85.6851,38.1995
210300001642,-82.644372,37.16211
210303000092,-84.6085,37.8844
210303000795,-84.588,37.8837
210303000797,-84.5438,37.886
210303000798,-84.5787,37.8796
210303000799,-84.65,37.8558
210303001110,-84.6068,37.8843
210303001429,-84.5877,37.8866
210303001640,-84.6159,37.8873
210303001641,-84.5542,37.8766
210303001899,-84.59,37.8837
210303001900,-84.665594,37.859047
210303002028,-84.592599,37.884158
210303002388,-84.542951,37.884892
210303002442,-84.532471,37.945454
210306000692,-82.777717,37.812593
210306000800,-82.81552,37.820252
210306000801,-82.887261,37.936285
210306000802,-82.816853,37.821757
210306000803,-82.776166,37.755059
210306000805,-82.789176,37.863604
210306000806,-82.836159,37.809618
210306001615,-82.816853,37.821757
210306002038,-82.809563,37.815405
210306002103,-82.767396,37.822034
210306002111,-82.809563,37.815405
210309000807,-84.598403,38.965164
210309000809,-84.581051,39.010621
210309000811,-84.586019,39.023595
210309000812,-84.560262,39.007836
210309000813,-84.543706,38.922138
210309000814,-84.606339,38.798252
210309000815,-84.527099,39.048314
210309000816,-84.534991,38.833193
210309000817,-84.472509,38.955541
210309000818,-84.545016,38.924298
210309000819,-84.502325,38.978919
210309000820,-84.581117,39.013544
210309000821,-84.527766,38.914963
210309000823,-84.507118,38.996451
210309000824,-84.519054,38.922085
210309001512,-84.607686,39.06288
210309001588,-84.508536,38.995765
210309002068,-84.525737,39.073505
210309002076,-84.557989,39.012753
210309002151,-84.525737,39.073505
210309002166,-84.557989,39.012753
210309002420,-84.539527,38.959631
210312000826,-82.8112,37.3512
210312000830,-82.9493,37.2427
210312000834,-83.0771,37.336
210312000835,-82.994867,37.330745
210312000836,-82.878593,37.417921
210312000837,-82.9692,37.3237
210312002233,-83.109722,37.276509
210315000709,-83.891503,36.867356
210315000842,-83.735706,36.87563
210315000843,-83.7814,36.8396
210315000844,-83.841039,36.93862
210315000846,-83.886701,36.849435
210315000847,-83.832702,36.868565
210315000848,-83.882,36.8711
210315000850,-84.037347,36.946829
210315001997,-83.846458,36.869926
210315002029,-83.8909,36.8683
210315002235,-83.850583,36.856372
210315002357,-83.892099,36.86749
210315002449,-83.887029,36.865797
210315002543,-84.036048,36.95051
210315002544,-84.037347,36.946829
210315002545,-83.892163,36.866379
210318000852,-85.7276,37.5528
210318000853,-85.733152,37.554379
210318000854,-85.73348,37.555835
210318002044,-85.737186,37.544027
210318002216,-85.79705,37.473665
210318002512,-85.744813,37.571107
210321000215,-84.076938,37.14813
210321000715,-84.081073,36.996146
210321000856,-84.0864,37.1321
210321000857,-84.020338,37.114553
210321000858,-84.073609,37.104199
210321000859,-84.00145,37.037782
210321000860,-84.187289,37.154626
210321000862,-84.101804,37.220721
210321000863,-84.0504,37.1594
210321000864,-84.170246,37.000097
210321000865,-84.07234,37.103493
210321000869,-84.0816,37.0908
210321001483,-84.1456,37.0672
210321001589,-84.051988,37.132342
210321001677,-83.922333,37.085719
210321002030,-84.102735,37.078148
210321002224,-84.0714,37.1019
210321002400,-84.058005,37.122698
210321002436,-84.0874,37.1326
210324000870,-82.846255,38.031578
210324000871,-82.679744,38.180078
210324000872,-82.606361,38.093999
210324000874,-82.605967,38.097495
210324002079,-82.600802,38.112942
210324002155,-82.606694,38.111989
210327000216,-83.7178,37.5507
210327002434,-83.708357,37.581619
210333000882,-83.23443,37.07908
210333000883,-83.400473,37.164315
210333000885,-83.379514,37.14594
210333000886,-83.303,37.1832
210333000887,-83.408287,37.06691
210336000892,-82.796823,37.054199
210336000894,-82.712,37.1921
210336000900,-82.8427,37.0942
210336000901,-82.740527,37.157486
210336000903,-82.83665,37.11996
210336000904,-82.83619,37.119399
210336001998,-82.789793,37.119403
210336002344,-82.806339,37.113854
210336002528,-82.934875,37.15564
210339000906,-83.1714,38.6033
210339000908,-83.265948,38.443853
210339000909,-83.322378,38.596357
210339000910,-83.3448,38.6001
210339000911,-83.5565,38.5589
210339001503,-83.3443,38.597
210339002377,-83.344721,38.599475
210348000478,-84.652987,37.513934
210348000914,-84.508332,37.468499
210348000915,-84.64464,37.42841
210348000916,-84.819089,37.473779
210348000918,-84.655347,37.51249
210348000920,-84.672578,37.544343
210348000921,-84.665247,37.332988
210351000924,-88.4037,37.1317
210351001133,-88.3777,37.2343
210351001484,-88.377748,37.233242
210351001999,-88.3829,37.0832
210354001458,-86.84866,36.844686
210354001542,-86.854714,36.673483
210354001543,-86.714392,36.864271
210354001544,-86.824474,36.920282
210354001545,-86.947266,36.985329
210354001546,-87.010547,36.753569
210354002396,-86.84866,36.844686
210354002529,-86.84866,36.844686
210363000938,-84.553,39.0913
210363000939,-84.553494,39.091704
210369000942,-88.079395,37.094532
210369000943,-88.0806,37.0937
210369001950,-88.078661,37.09528
210369002108,-88.076238,37.049244
210369002181,-88.040915,37.137465
210372000250,-84.295623,37.745169
210372000944,-84.27102,37.728986
210372000945,-84.291553,37.757642
210372000946,-84.236933,37.648386
210372000947,-84.337563,37.684824
210372000948,-84.31295,37.755378
210372000949,-84.290244,37.755788
210372000950,-84.267699,37.590416
210372000951,-84.134388,37.741649
210372000952,-84.321959,37.777971
210372000953,-84.288326,37.588252
210372001594,-84.287501,37.58746
210372001678,-84.299413,37.757216
210372001901,-84.288105,37.59163
210372002032,-84.293783,37.773757
210372002217,-84.291282,37.774112
210372002311,-84.299103,37.616886
210372002392,-84.285228,37.738135
210372002481,-84.3119,37.853463
210372002484,-84.299413,37.757216
210372002530,-84.265738,37.739119
210372002546,-84.275414,37.757834
210372002547,-84.301361,37.616551
210375000958,-83.072823,37.737122
210375000960,-83.031759,37.734669
210375001618,-83.072583,37.738395
210375002227,-83.008187,37.652582
210375002238,-83.095015,37.753583
210378000962,-85.2679,37.5148
210378000963,-85.222781,37.578701
210378000967,-85.2584,37.5663
210378000970,-85.225813,37.578898
210378001619,-85.3743,37.6246
210378002328,-85.228019,37.577642
210378002443,-85.234836,37.578233
210378002454,-85.345531,37.587969
210381000272,-88.3389,36.927
210381000971,-88.3525,36.8589
210381000973,-88.3441,37.0264
210381000975,-88.2211,36.8466
210381000976,-88.3329,36.9128
210381000977,-88.362853,36.958841
210381000978,-88.468,36.974
210381000979,-88.333467,36.795492
210381001509,-88.330584,36.912235
210381002428,-88.365172,36.821406
210381002445,-88.368451,36.863266
210381002474,-88.332346,36.912233
210384000982,-82.518243,37.853782
210384000985,-82.509614,37.864389
210384000988,-82.409381,37.867096
210384001902,-82.573283,37.903034
210384002386,-82.426102,37.845239
210387000989,-83.789136,38.635153
210387000991,-83.7883,38.6324
210387001460,-83.7849,38.6333
210387002000,-83.8136,38.6209
210390000995,-88.6278,36.7302
210390000996,-88.6358,36.7331
210390002001,-88.6228,36.7347
210396001001,-88.695,37.0725
210396001006,-88.794525,37.078909
210396001009,-88.6665,37.0402
210396001010,-88.66775,37.03715
210396001011,-88.5327,37.0114
210396001013,-88.535064,37.017301
210396001431,-88.6497,37.041
210396001461,-88.7959,37.0802
210396001801,-88.793558,37.079181
210396001862,-88.6717,37.0898
210396002112,-88.657704,37.054823
210396002332,-88.734925,37.067373
210396002374,-88.667732,37.038881
210396002419,-88.535064,37.017301
210399001014,-84.465043,36.709141
210399001021,-84.477442,36.762192
210399002002,-84.463627,36.706682
210399002451,-84.440287,36.661836
210402001023,-87.2604,37.5435
210402001025,-87.1361,37.4943
210402001026,-87.2328,37.5483
210402001027,-87.2637,37.4116
210402001140,-87.2305,37.5486
210402002508,-87.262255,37.542141
210405001029,-86.1649,37.9851
210405001032,-86.1764,37.9289
210405001033,-86.078128,37.847575
210405001034,-86.1591,37.9843
210405001035,-86.172916,37.994087
210405001037,-86.3175,37.9961
210405001644,-86.16138,37.984516
210405001930,-86.1737,37.9956
210405002202,-86.172957,37.993621
210405002295,-86.076599,37.847075
210408001040,-83.647542,37.950204
210408002496,-83.625653,37.951602
210408002531,-83.602443,37.937761
210411000482,-84.855959,37.777922
210411001042,-84.8565,37.7806
210411001491,-84.853367,37.756773
210411002168,-84.862153,37.784143
210411002273,-84.857382,37.784469
210411002285,-84.853367,37.756773
210414000729,-85.633125,36.98154
210414001044,-85.6323,36.9822
210414002383,-85.625174,36.981105
210417001048,-83.7362,36.6062
210417001049,-83.747036,36.607768
210417001050,-83.7493,36.6094
210417001680,-83.714276,36.609704
210417002066,-83.734116,36.612977
210417002074,-83.734078,36.612858
210417002521,-83.714276,36.609704
210420001052,-85.7954,36.6403
210420001053,-85.7,36.6944
210420001054,-85.6888,36.7552
210420001055,-85.6851,36.7011
210420001056,-85.7027,36.6925
210425001057,-83.8884,37.9955
210425001058,-83.958734,38.061637
210425001059,-83.9403,38.0441
210425001060,-83.9129,38.0608
210425001538,-83.939801,38.042032
210425001868,-83.942176,38.057121
210425002317,-83.941371,38.044809
210425002472,-83.953294,38.082911
210429001066,-83.444393,37.888405
210429001067,-83.2837,37.8933
210429001068,-83.282241,37.893958
210429001070,-83.333382,37.917881
210429001549,-83.159186,37.9519
210429002133,-83.266507,37.904429
210429002194,-83.2935,37.8805
210429002214,-83.273793,38.003112
210438000933,-88.317247,36.607552
210438001084,-88.3264,36.6075
210438001085,-88.309971,36.609939
210438001086,-88.331949,36.601702
210441001087,-85.3079,37.9144
210441001089,-85.659,37.7928
210441001091,-85.468562,37.889699
210441001093,-85.4656,37.8054
210441001095,-85.4276,37.8316
210441001096,-85.4243,37.8293
210441001937,-85.5871,37.6552
210441002006,-85.307588,37.916957
210441002212,-85.428991,37.831084
210441002261,-85.454526,37.823016
210441002324,-85.506575,37.846915
210441002549,-85.427,37.8291
210444001099,-84.4897,39.0845
210444001100,-84.49324,39.087364
210444001103,-84.4838,39.096
210444002401,-84.496439,39.089725
210444002493,-84.48671,39.09305
210447001106,-84.036645,38.31594
210447001107,-84.037844,38.317272
210450001108,-86.874459,37.416995
210450001112,-86.724514,37.637754
210450001114,-86.883334,37.428137
210450001115,-86.681471,37.461317
210450001116,-86.884016,37.429813
210450001118,-86.820529,37.34955
210450001119,-86.888039,37.455103
210450001120,-86.979736,37.361301
210450002353,-86.902637,37.447664
210450002361,-86.902637,37.447664
210453000735,-85.437086,38.389596
210453000736,-85.442841,38.387411
210453001121,-85.411541,38.356799
210453001122,-85.469513,38.324143
210453001123,-85.385615,38.407537
210453001125,-85.437087,38.387345
210453001126,-85.441402,38.385962
210453001432,-85.591175,38.372015
210453001433,-85.467008,38.330866
210453001552,-85.586793,38.3954
210453001597,-85.465837,38.332084
210453001620,-85.469161,38.331989
210453001817,-85.442294,38.386923
210453001818,-85.438275,38.391763
210453001953,-85.58487,38.395472
210453002007,-85.468832,38.33418
210453002008,-85.585041,38.391996
210453002009,-85.375847,38.360533
210453002119,-85.422124,38.412049
210453002144,-85.414601,38.40279
210453002196,-85.378039,38.362842
210453002503,-85.47042,38.323701
210456001127,-84.8088,38.5241
210456001128,-84.808676,38.529643
210456001539,-84.805535,38.530523
210459001129,-87.1454,37.7686
210459001130,-87.085,37.7646
210459001132,-87.131,37.7694
210459001135,-87.1139,37.7411
210459001136,-87.1125,37.7578
210459001139,-87.1316,37.7497
210459001685,-87.130201,37.76926
210459002011,-87.125075,37.76561
210459002125,-87.111548,37.761765
210459002184,-87.111548,37.761765
210459002304,-87.124427,37.745234
210459002305,-87.1246,37.7486
210459002411,-87.124427,37.745234
210462001142,-83.669473,37.474013
210462001143,-83.665159,37.476868
210465001144,-88.637184,37.066888
210465001146,-88.6423,37.0687
210465001150,-88.6265,37.0826
210465001152,-88.6195,37.0623
210465001154,-88.6235,37.0728
210465001571,-88.590601,37.071391
210465002364,-88.596839,37.073664
210468001155,-82.806795,37.815216
210468001156,-82.804776,37.815545
210468002541,-82.804776,37.815545
210471001157,-84.2599,38.2046
210471001158,-84.255246,38.212686
210471001159,-84.255246,38.212686
210471002226,-84.2599,38.2046
210474001160,-84.3555,38.7941
210474001161,-84.3598,38.6884
210474001163,-84.3386,38.6729
210474001646,-84.366,38.7435
210477000755,-83.210495,37.284629
210477001166,-83.472701,37.346783
210477001170,-83.130357,37.047423
210477001174,-83.105434,37.202405
210477001175,-83.150144,37.367463
210477001177,-83.13159,37.161919
210477002354,-83.198047,37.294926
210477002387,-83.23056,37.275453
210477002398,-83.210495,37.284629
210477002453,-83.23056,37.275453
210480000505,-82.500354,37.514494
210480001179,-82.265666,37.648169
210480001180,-82.353495,37.620939
210480001183,-82.5781,37.2781
210480001185,-82.3567,37.2983
210480001195,-82.454052,37.564583
210480001197,-82.3627,37.5164
210480001202,-82.505018,37.515448
210480001203,-82.178948,37.503174
210480001204,-82.1809,37.5026
210480001647,-82.2554,37.6398
210480001686,-82.5378,37.38
210480001948,-82.307,37.3625
210480002012,-82.2446,37.4012
210480002013,-82.268574,37.622527
210480002240,-82.438667,37.386961
210480002256,-82.5809,37.5377
210480002296,-82.539585,37.381419
210480002444,-82.580967,37.537819
210480002532,-82.500354,37.514494
210483001213,-82.5087,37.4769
210483001214,-82.543,37.4881
210486002089,-83.689131,36.72017
210486002149,-83.689131,36.72017
210486002393,-83.698191,36.763373
210489001217,-83.784,37.8318
210489001218,-83.8737,37.8463
210489001219,-83.9266,37.863
210489001220,-83.8731,37.8474
210489001221,-83.8614,37.8525
210489002360,-83.861349,37.853792
210495000506,-84.655416,37.060836
210495000779,-84.6586,37.0617
210495001225,-84.5984,36.9944
210495001227,-84.6489,37.2755
210495001231,-84.7553,37.0727
210495001233,-84.603414,37.106709
210495001234,-84.6168,37.1075
210495001235,-84.4864,37.1592
210495001238,-84.559217,37.176826
210495001464,-84.6213,37.0365
210495001554,-84.602153,37.082877
210495001572,-84.6204,37.0337
210495001573,-84.603525,37.115533
210495002065,-84.614554,37.085456
210498001239,-82.7352,38.5425
210498001240,-82.7373,38.5428
210498001241,-82.737437,38.541929
210498001465,-82.6389,38.48
210498002015,-82.667184,38.474538
210504001246,-84.011958,38.528901
210507000782,-84.357187,37.357144
210507001249,-84.4212,37.4037
210507001251,-84.3414,37.3588
210507001252,-84.364506,37.361491
210507001253,-84.3202,37.4415
210507001906,-84.357592,37.357892
210510000787,-83.4109,38.1962
210510001254,-83.437428,38.162084
210510001258,-83.480327,38.18784
210510001260,-83.4795,38.204371
210510001261,-83.4264,38.2735
210510001478,-83.477996,38.207802
210510002016,-83.4763,38.2045
210510002033,-83.441481,38.177671
210510002336,-83.4418,38.1786
210510002342,-83.4418,38.1786
210513001270,-82.7117,38.5174
210513001272,-82.7056,38.5118
210513001273,-82.70457,38.511129
210513001626,-82.7085,38.5112
210513002514,-82.706842,38.510785
210516001263,-85.0581,36.9803
210516001264,-85.0649,37.0877
210516001265,-85.0729,37.0355
210516001266,-84.9894,37.0701
210516001599,-85.074,37.0339
210519001274,-86.89888,36.858036
210519001275,-86.903628,36.830792
210519002490,-86.903628,36.830792
210519002515,-86.89888,36.858036
210522001277,-84.625818,37.177891
210526000530,-84.597787,38.211168
210526001278,-84.4845,38.2335
210526001279,-84.559033,38.205889
210526001280,-84.5575,38.1997
210526001283,-84.573,38.2327
210526001284,-84.6814,38.27
210526001285,-84.5712,38.2311
210526001286,-84.556,38.1939
210526001687,-84.576,38.3301
210526001942,-84.5659,38.2408
210526002017,-84.560822,38.240896
210526002204,-84.578319,38.237483
210526002301,-84.6006,38.2117
210526002349,-84.540232,38.186729
210526002432,-84.572715,38.231593
210526002482,-84.599045,38.215797
210526002483,-84.533954,38.204541999999996
210532001291,-85.238966,38.236543
210532001292,-85.179315,38.210187
210532001293,-85.342644,38.223225
210532001294,-85.179117,38.217737
210532001295,-85.216019,38.202048
210532001434,-85.178299,38.215339
210532001688,-85.064529,38.176654
210532001689,-85.22088,38.21328
210532001690,-85.181994,38.211506
210532001964,-85.23428,38.236544
210532002077,-85.221857,38.206405
210532002253,-85.273413,38.22414
210532002307,-85.227901,38.212297
210532002491,-85.274809,38.222663
210540001299,-86.5779,36.7197
210540001300,-86.579858,36.716383
210540001301,-86.5809,36.7157
210540001302,-86.5836,36.7284
210540001435,-86.588,36.7129
210540001652,-86.582011,36.715263
210543001307,-84.6001,37.0962
210543001310,-84.601367,37.095325
210543001311,-84.594114,37.099349
210546001313,-84.473747,39.072762
