,geometry,zip,puma,FIPS,tract2010,NCES_ID,ec_high_own_ses_hs,ec_high_parent_ses_hs,volunteering_rate_hs,exposure_parent_ses_hs,exposure_own_ses_hs,ec_own_ses_hs,ec_parent_ses_hs,black,white,hispanic,civic_organizations_zip,frac_coll_plus2016,nonwhite_share2010,SAT_Total,SAT_Math,SAT_ERW
8803,"c(-83.884928, 35.887339)",37920,1602.0,47,47093005602.0,470222000732,1.20254,0.82615,0.046640001,0.65745997,0.73975003,0.63102001,0.65982997,0.026,0.913,0.02,0.0095600002,0.2344,0.0368,990.4104488360488,494.0302212492549,518.345243440822
8804,"c(-84.160157, 35.887626)",37934,1604.0,47,47093005803.0,470222000735,1.71118,1.44762,0.070560001,1.3841,1.55804,1.5296201,1.39394,0.023,0.858,0.012,0.02,0.4584,0.123,1168.5821045176588,566.1649465588562,586.4188242103671
8805,"c(-83.8519, 36.1289)",37721,1602.0,47,47093006402.0,470222000741,1.14797,0.83456999,0.056910001,0.74046999,0.83603001,0.85501999,0.74479997,0.026,0.913,0.02,0.01495,0.1702,0.0343,1031.9478655071623,504.9791998133535,528.8451185003026
8806,"c(-83.9259, 36.0887)",37938,1602.0,47,47093006202.0,470222000743,1.31398,0.96947998,0.055360001,0.89383,0.96687001,0.96034998,0.89134002,0.026,0.913,0.02,0.0065199998,0.2686,0.0378,1056.1927363650582,519.1279136017945,535.4682783295217
8807,"c(-84.1302, 35.9692)",37931,1604.0,47,47093005908.0,470222000748,1.39402,1.06124,0.063340001,0.94893998,1.0646,1.00421,0.95422,0.023,0.858,0.012,0.00388,0.3018,0.103,1043.1705880305046,511.63676863128086,533.1008622745053
8808,"c(-84.0311, 36.0281)",37849,1602.0,47,47093006104.0,470222000755,1.32152,0.99256003,0.05742,0.85734999,1.00129,0.95661002,0.86211997,0.026,0.913,0.02,0.0078499997,0.2686,0.0741,1043.1245841389946,513.4998549874985,535.764127110417
8809,"c(-84.0568, 35.9213)",37919,1603.0,47,47093004403.0,470222000769,1.67459,1.39814,0.078170002,1.32661,1.44899,1.42316,1.26191,0.127,0.788,0.031,0.01567,0.3955,0.1775,1133.4345177979444,543.142797146379,572.5206166546899
8810,"c(-83.9247, 36.041)",37918,1603.0,47,47093004200.0,470222000775,1.26781,0.93927997,0.060139999,0.77723002,0.88200998,0.86575001,0.82646,0.127,0.788,0.031,0.0065199998,0.3203,0.0862,1038.9433170012167,514.9171796681214,526.9879202060017
8811,"c(-83.923211, 35.994107)",37917,1603.0,47,47093001500.0,470222000783,0.82735997,0.52236998,0.046659999,0.44683999,0.48809999,0.52104002,0.48576,0.127,0.788,0.031,0.018169999,0.1815,0.1568,930.8938149233173,453.14257058420657,491.4015491857079
8812,"c(-83.973, 35.9485)",37919,1603.0,47,47093003700.0,470222000822,1.5126899,1.13799,0.09042,0.93314999,1.0980999,0.96825999,0.81312001,0.127,0.788,0.031,0.01567,0.494,0.1896,1103.5369556477456,526.7739050875404,546.8160048184413
8813,"c(-84.181081, 35.936459)",37932,1604.0,47,47093005907.0,470222002151,1.45645,1.20831,0.074170001,1.15004,1.27801,1.28962,1.15514,0.023,0.858,0.012,0.0096500004,0.633,0.0845,1122.6768344721256,530.7643803343726,564.2494923110977
8814,"c(-89.4049, 35.8792)",38040,3100.0,47,47097050200.0,470231000834,0.98218,0.71313,0.10617,0.65188998,0.73668998,0.78097999,0.65522999,0.196,0.757,0.004,0.01222,0.0993,0.2464,995.3453777963681,501.79138538206024,504.1772424448995
8815,"c(-89.5386, 35.7348)",38063,3100.0,47,47097050505.0,470231000838,0.96289003,0.64573997,0.099739999,0.53965002,0.58904999,0.56729001,0.54294002,0.196,0.757,0.004,0.0093999999,0.0855,0.7076,913.2964685635877,449.8910368386264,469.4372133381438
8816,"c(-87.3146, 35.2585)",38464,2800.0,47,47099960401.0,470234000847,1.1275899,0.75177997,0.049759999,0.66891003,0.74291998,0.70959002,0.66848999,0.029,0.91,0.008,0.016310001,0.2227,0.0544,1019.5401174046211,501.314335651717,520.7165378545224
8817,"c(-87.451641, 35.069784)",38469,2800.0,47,47099960700.0,470234000853,0.94028997,0.59625,0.051679999,0.53226,0.66601002,0.70156997,0.55923998,0.029,0.91,0.008,0.018680001,0.1115,0.0333,1009.5975536840178,501.47437106745645,511.23673689821385
8818,"c(-87.308212, 35.432973)",38483,2800.0,47,47099960100.0,470234000859,1.01322,0.64731997,0.047139999,0.54400998,0.69722003,0.77451003,0.55603999,0.029,0.91,0.008,0.01156,0.0914,0.0368,1000.9982433886565,494.6753605386655,508.7356174827607
8819,"c(-84.286185, 35.808014)",37771,1800.0,47,47105060202.0,470240000868,1.23456,0.9382,0.043570001,0.79789001,0.82912999,0.78241003,0.81546998,0.014,0.929,0.019,0.0185,0.0792,0.2232,1036.1656898026517,514.6054590405267,526.3740900434136
8820,"c(-87.5747, 35.5491)",38462,2800.0,47,47101970200.0,470243000874,1.06024,0.56392998,0.088210002,0.52640998,0.73843002,0.73943001,0.51712,0.029,0.91,0.008,0.01425,0.1235,0.0577,988.8271802560471,491.26282354941014,510.1423476964161
8821,"c(-86.568335, 35.135273)",37334,2200.0,47,47103975300.0,470249001849,1.086,0.88766998,0.041689999,0.79505002,0.70107001,0.67954999,0.80641001,0.056,0.897,0.004,0.01684,0.2325,0.2725,1037.7522937131655,507.0972868932451,518.6535711595479
8822,"c(-84.178656, 35.656744)",37742,1800.0,47,47105060400.0,470252000896,1.12155,0.86027998,0.04135,0.76910001,0.89045,0.93295002,0.79873002,0.014,0.929,0.019,0.01997,0.2002,0.0261,1030.4796227398533,503.0726232662482,528.9708136086649
8823,"c(-84.3505, 35.7268)",37774,1800.0,47,47105060501.0,470252000900,1.08224,0.71787,0.04775,0.63985002,0.74098998,0.78829002,0.62862998,0.014,0.929,0.019,0.01636,0.475,0.0373,1024.0574951870944,512.6747191624064,519.2433861459738
8824,"c(-85.9905, 36.5022)",37083,600.0,47,47111970300.0,470255000839,0.97565001,0.72797,0.060070001,0.61671001,0.65132999,0.69778001,0.63840997,0.022,0.922,0.016,0.0068299999,0.0754,0.0568,1009.1617689650976,502.8590329368047,515.2916850617213
8825,"c(-88.828217, 35.692714)",38305,3000.0,47,47113001607.0,470258000920,0.99364001,0.64912999,0.017589999,0.53188998,0.67561001,0.67014998,0.52810001,0.32,0.629,0.006,0.01005,0.2733,0.3458,899.4779755181028,424.467833398925,467.112480036512
8826,"c(-88.813342, 35.569076)",38301,3000.0,47,47113001300.0,470258000925,0.97061002,0.73298001,0.024089999,0.65012002,0.69441998,0.71748,0.62847,0.32,0.629,0.006,0.022150001,0.1117,0.1662,949.2111768379395,466.65293023480854,490.8184080264052
8827,"c(-88.759316, 35.675003)",38305,3000.0,47,47113001402.0,470258002032,1.11605,0.81107998,0.025110001,0.65512002,0.81343001,0.85434997,0.65029001,0.32,0.629,0.006,0.01005,0.1648,0.2528,879.4461336438885,426.53145852831335,482.0836475131965
8828,"c(-88.827123, 35.622206)",38301,3000.0,47,47113000700.0,470258002033,1.66529,1.26841,0.077430002,1.2126,1.46534,1.55474,1.22636,0.32,0.629,0.006,0.022150001,0.1583,0.5744,1194.8864648230783,544.7684869001342,601.0471262395442
8829,"c(-85.6218, 35.083)",37347,2100.0,47,47115050202.0,470264000936,1.0068901,0.72369999,0.05796,0.64491999,0.72387999,0.77797002,0.65714997,0.005,0.923,0.007,0.01114,0.1471,0.081,1030.32912044009,503.9706219679715,519.1238486978316
8830,"c(-85.5321, 35.1798)",37397,2100.0,47,47115050102.0,470264000944,0.83882999,0.63067001,0.021679999,0.53552002,0.58648002,0.64889002,0.55844003,0.005,0.923,0.007,0.01019,0.0681,0.0311,988.1391741251683,470.77990685791065,496.1121477274842
8831,"c(-86.841652, 35.356175)",37047,2700.0,47,47117955500.0,470267000948,0.99847001,0.6728,0.069920003,0.60674,0.80374998,0.83622003,0.63450998,0.057,0.873,0.025,0.025280001,0.1361,0.0559,1026.6141811903499,510.09675504235867,521.5102947261579
8832,"c(-86.6899, 35.6301)",37034,2700.0,47,47117955000.0,470267000950,1.2537301,1.02645,0.043650001,0.90685999,0.97064,1.02529,0.97073001,0.057,0.873,0.025,0.01064,0.1903,0.0666,1049.4889514773304,515.7159209920633,531.6983960843158
8833,"c(-86.815416, 35.463295)",37091,2700.0,47,47117955300.0,470267000953,1.02236,0.65081,0.052359998,0.54781997,0.69068998,0.70892,0.55711001,0.057,0.873,0.025,0.01313,0.0316,0.3523,1010.1092893853462,502.6190619936684,500.92319423185944
8834,"c(-83.977825, 35.748425)",37803,1700.0,47,47009010600.0,470270000958,1.61317,1.2340699,0.077820003,1.14588,1.32802,1.27807,1.12236,0.028,0.887,0.016,0.0081900004,0.259,0.1185,1143.1377533396223,552.9842526763767,556.4866817231591
8835,"c(-87.079511, 35.615082)",38401,2700.0,47,47119010802.0,470276000964,1.09514,0.54294002,0.033,0.46302,0.65556002,0.53222001,0.46111,0.057,0.873,0.025,0.01526,0.1792,0.3052,989.7724554793704,497.0276544969775,494.60015800908326
8836,"c(-86.9742, 35.7166)",38401,2700.0,47,47119010201.0,470276000981,1.23878,0.77810001,0.056030001,0.72592998,0.99396998,1.00632,0.72024,0.057,0.873,0.025,0.01526,0.2651,0.1106,1042.020984244402,513.3788653091816,527.698975559253
8837,"c(-88.484883, 36.133812)",38201,200.0,47,47017962202.0,470279000984,1.11237,0.75168997,0.038720001,0.65875,0.82871997,0.82832003,0.69819999,0.05,0.904,0.015,0.017659999,0.2951,0.1302,1037.071804408924,511.7024433009616,518.9521885769957
8838,"c(-84.503075, 35.376974)",37329,1900.0,47,47107970600.0,470282000987,1.06343,0.83001,0.041700002,0.68265998,0.76069999,0.7899,0.71941,0.019,0.908,0.006,0.026000001,0.1056,0.0582,1006.3169529775586,497.73207153273523,523.0383119297052
8839,"c(-84.632732, 35.441785)",37303,1900.0,47,47107970200.0,470282000993,1.1487401,0.79637003,0.035379998,0.66529,0.72092003,0.69177997,0.66411,0.019,0.908,0.006,0.018309999,0.0822,0.2162,1021.0898772868132,508.24559185806163,513.2616866445074
8840,"c(-88.416263, 35.222669)",38310,2900.0,47,47109930100.0,470288000998,1.2539001,0.82205999,0.062380001,0.71639001,1.00807,1.04707,0.74405003,0.125,0.845,0.012,0.01189,0.1353,0.0405,1028.4519932312794,505.177027632256,527.7873719439034
8841,"c(-88.5546, 35.1624)",38375,2900.0,47,47109930500.0,470288001000,1.23595,0.79190999,0.031970002,0.69284999,0.87127,0.89428002,0.68643999,0.125,0.845,0.012,0.025800001,0.1211,0.1523,1008.8319335116288,501.79942672073315,515.5479539647579
8842,"c(-84.794226, 35.51563)",37322,2100.0,47,47121960200.0,470291001009,0.90872002,0.66192001,0.050299998,0.57866001,0.60297,0.65728998,0.64547998,0.005,0.923,0.007,0.01428,0.0963,0.0283,1010.36283613616,501.340386792644,513.3991312222968
8843,"c(-88.736353, 35.926153)",38358,100.0,47,47053966400.0,470297001189,1.21782,0.85600001,0.03858,0.71095997,0.92363,0.91548002,0.76047999,0.104,0.814,0.013,0.01404,0.1503,0.1258,1041.330999328682,511.75294178349156,522.8258750341373
8844,"c(-84.321014, 35.548279)",37354,1800.0,47,47123925400.0,470300000409,0.99458998,0.69859999,0.039969999,0.56931001,0.65293002,0.68322003,0.61400998,0.014,0.929,0.019,0.01935,0.1137,0.0679,986.3876879584109,500.8753677363941,511.70440669002573
8845,"c(-84.470568, 35.597817)",37874,1800.0,47,47123925200.0,470300001199,1.06604,0.63214999,0.0328,0.53691,0.71099001,0.72413999,0.55412,0.014,0.929,0.019,0.01331,0.1665,0.1717,975.3714601276371,488.82443280931057,503.56840537929276
8846,"c(-84.3087, 35.3691)",37385,1800.0,47,47123925502.0,470300001201,0.82692999,0.56971997,0.043230001,0.48688,0.57249999,0.61000001,0.51573998,0.014,0.929,0.019,0.01369,0.0987,0.0356,986.5527216208313,497.58240652051484,503.4684401351705
8847,"c(-87.3794, 36.5824)",37042,300.0,47,47125101002.0,470303000850,1.08758,0.88462001,0.053440001,0.81628001,0.84509999,0.84086001,0.86337,0.134,0.748,0.03,0.0036299999,0.2039,0.504,978.8415301460706,489.7401223309264,501.4434725767888
8848,"c(-87.383253, 36.399824)",37052,300.0,47,47125101700.0,470303001209,1.16386,1.04506,0.038929999,0.95067,0.8477,0.87957001,0.94243002,0.134,0.748,0.03,0.01238,0.196,0.0641,1038.100055372894,510.6638214834371,527.5090928750521
8849,"c(-87.277, 36.5163)",37043,300.0,47,47125101804.0,470303001210,1.36455,1.21901,0.053860001,1.1340801,1.0326,0.95990002,1.11105,0.134,0.748,0.03,0.00563,0.3603,0.1553,1079.9853633916193,525.7814905103588,535.3015805172746
8850,"c(-87.433617, 36.574602)",37042,300.0,47,47125101102.0,470303001219,1.09953,0.86541998,0.057,0.77726001,0.81467003,0.83701003,0.79918998,0.134,0.748,0.03,0.0036299999,0.1547,0.4293,1001.9247631879063,499.62063230848133,501.4039611483389
8851,"c(-87.2557, 36.5581)",37043,300.0,47,47125101903.0,470303001477,1.41234,1.28238,0.070299998,1.19877,1.11896,1.06513,1.18332,0.134,0.748,0.03,0.00563,0.2998,0.2762,1075.1609153294562,521.4568293481924,534.8978365469936
8852,"c(-87.3174, 36.618)",37040,300.0,47,47125102005.0,470303001855,1.22774,1.0403301,0.052590001,1.02674,1.0089999,0.99773997,1.02407,0.134,0.748,0.03,0.01946,0.4413,0.4226,1005.0982114210263,502.7772168800192,526.7788835247865
8853,"c(-87.3905, 36.6116)",37042,300.0,47,47125101305.0,470303002153,1.10391,1.1243401,0.036540002,1.06963,0.91030002,0.97165,1.06949,0.134,0.748,0.03,0.0036299999,0.2131,0.4474,1008.6825518403858,497.7056992438773,508.9482192833449
8854,"c(-86.360789, 35.30219)",37352,2200.0,47,47127930100.0,470306001224,1.10927,0.87524003,0.16339,0.80475003,0.85134,0.92109001,0.85595,0.056,0.897,0.004,0.01108,0.1678,0.0359,1021.53993936025,511.9970913351965,531.0011191681643
8855,"c(-84.5844, 36.105)",37887,900.0,47,47129110300.0,470309001227,0.97548997,0.80491,0.04549,0.71592999,0.68958002,0.70060998,0.74031001,0.0,0.96,0.002,0.01616,0.0606,0.1495,959.2368194285232,471.2630744562264,515.6543056329223
8856,"c(-86.7516, 36.1798)",37206,2503.0,47,47037011900.0,470318000592,1.13524,0.61606997,0.047090001,0.56963998,0.93936002,0.99959999,0.57993001,0.27,0.628,0.033,0.01028,0.2944,0.7785,928.6047910404249,464.9071682703969,477.5992194327424
8857,"c(-86.598929, 36.046822)",37013,2501.0,47,47037015631.0,470318001257,1.08121,0.72075999,0.031989999,0.65213001,0.82387,0.86137998,0.66882998,0.248,0.642,0.051,0.0050400002,0.2756,0.5544,918.502297123458,454.99093892494284,474.63348218518405
8858,"c(-86.727193, 36.101491)",37211,2504.0,47,47037017402.0,470318001299,0.83244002,0.40893999,0.042339999,0.3628,0.59388,0.61000001,0.38406,0.13,0.682,0.09,0.0080899997,0.3328,0.4975,866.3473117909645,438.56751402508047,456.7426190697787
8859,"c(-86.8121, 36.1062)",37215,2505.0,47,47037017702.0,470318001318,1.35348,0.98067999,0.055349998,0.87072998,1.0406801,0.95147002,0.80014998,0.034,0.877,0.018,0.02114,0.7201,0.1155,1038.3959311994997,505.9500118789242,536.2048679686478
8860,"c(-86.8741, 36.1186)",37205,2505.0,47,47037018102.0,470318001319,1.22071,0.84996998,0.043370001,0.71455002,0.85415,0.78886998,0.73896998,0.034,0.877,0.018,0.0119,0.6219,0.0856,1009.2680193483253,502.15293020193974,521.5966321346821
8861,"c(-86.781871, 36.159193)",37203,2503.0,47,47037019500.0,470318001320,1.75951,1.38894,0.10721,1.32313,1.65211,1.6921999,1.33207,0.27,0.628,0.033,0.02777,0.5211,0.3874,1283.349524304355,607.8211063928275,618.8843519146293
8862,"c(-86.7698, 36.0796)",37220,2505.0,47,47037018700.0,470318001327,1.31881,0.95146,0.0438,0.75838,1.01702,0.93625998,0.75400001,0.034,0.877,0.018,0.031479999,0.7907,0.0485,966.7630068555147,483.26944056644953,509.09884061217406
8863,"c(-86.6789, 36.1856)",37214,2501.0,47,47037015300.0,470318001342,1.07726,0.75975001,0.046999998,0.68278003,0.75577003,0.74220002,0.68583,0.248,0.642,0.051,0.01224,0.4414,0.1904,972.0762344281459,485.107813507967,501.6945509054119
8864,"c(-86.819, 36.2766)",37189,2502.0,47,47037010104.0,470318001386,0.68931001,0.52157998,0.020850001,0.4589,0.42493999,0.46724999,0.47454,0.353,0.539,0.061,0.022569999,0.242,0.0915,854.1815427571992,413.0216341603475,446.1140359911484
8865,"c(-86.7396, 36.1321)",37210,2503.0,47,47037015900.0,470318001815,1.42494,1.14396,0.099789999,1.06383,1.25363,1.28973,1.06523,0.27,0.628,0.033,0.0208,0.1297,0.2957,1079.6022157241687,508.55830444671034,549.5123633158365
8866,"c(-86.7528, 36.2795)",37207,2502.0,47,47037010201.0,470318001961,0.87050003,0.57217997,0.0298,0.46549001,0.59235001,0.59322,0.48877001,0.353,0.539,0.061,0.0069599999,0.3377,0.5142,869.4999586748086,420.36268689397406,449.5878577281172
8867,"c(-86.8007, 36.1616)",37203,2503.0,47,47037014400.0,470318001962,1.72611,1.15584,0.086730003,1.0827,1.6210901,1.67542,1.0942,0.27,0.628,0.033,0.02777,0.351,0.9032,1249.3474902430628,600.9962882240287,619.473485632849
8868,"c(-86.6213, 36.0309)",37013,2501.0,47,47037015630.0,470318002142,0.83503997,0.58525997,0.02541,0.54087001,0.73518002,0.78912002,0.55609,0.248,0.642,0.051,0.0050400002,0.4672,0.6413,899.7409276456476,444.063118196913,456.60058637888034
8869,"c(-84.2619, 36.0167)",37830,1601.0,47,47001020400.0,470324001396,1.48639,1.15095,0.076219998,1.04392,1.1354899,0.93474001,1.0132,0.019,0.929,0.011,0.022700001,0.3053,0.1628,1123.6370698325677,534.8179462081855,550.1284441915284
8870,"c(-89.1559, 36.3431)",38260,100.0,47,47131965400.0,470327001406,1.09211,0.73900002,0.029060001,0.62914002,0.72670001,0.71912998,0.66038001,0.104,0.814,0.013,0.01483,0.1284,0.0434,1011.0427950132802,506.0196962930389,507.8204141743267
8871,"c(-88.899973, 36.494261)",38257,100.0,47,47131965000.0,470327001409,1.24661,0.85374999,0.038040001,0.77319002,1.00725,1.05635,0.79712999,0.104,0.814,0.013,0.0206,0.1775,0.1415,1044.593483881233,505.99718497115185,526.5759328020534
8872,"c(-84.51256, 36.505468)",37841,900.0,47,47151975100.0,470330001413,1.07986,0.82024002,0.055879999,0.72386998,0.83196998,0.88508999,0.79602998,0.0,0.96,0.002,0.01116,0.1307,0.0209,1036.6992472280842,508.45967830746713,528.1306053329546
8873,"c(-85.3237, 36.4007)",38570,700.0,47,47133950301.0,470333001419,0.94853002,0.57441998,0.047029998,0.49789,0.65092999,0.66683,0.51299,0.007,0.93,0.021,0.0189,0.1366,0.0375,1007.4904473414381,505.6867944093602,510.27940169130903
8874,"c(-87.8402, 35.6085)",37096,2800.0,47,47135930200.0,470339001348,0.95427001,0.67786002,0.14166,0.57542998,0.63726997,0.71853,0.58502001,0.029,0.91,0.008,0.01897,0.108,0.0563,969.8305823899005,488.370336041474,513.9491989591164
8875,"c(-84.38906, 35.020727)",37317,1900.0,47,47139950400.0,470345001440,0.86905998,0.76525003,0.099239998,0.63804001,0.63106,0.72136998,0.71881002,0.019,0.908,0.006,0.02973,0.118,0.0396,990.7287323148847,497.0594955959946,524.7191404349963
8876,"c(-84.621036, 35.197319)",37307,1900.0,47,47139950202.0,470345001900,0.91703999,0.65827,0.032340001,0.59364003,0.66286999,0.71512002,0.60211998,0.019,0.908,0.006,0.01922,0.0921,0.0298,993.4235586212711,500.9711960736399,508.79980516631633
8877,"c(-85.486573, 36.192716)",38506,700.0,47,47141000303.0,470348001457,1.33503,1.01828,0.0612,0.86312997,0.93374002,0.84125,0.83423001,0.007,0.93,0.021,0.0085399998,0.1866,0.1642,1071.919802489155,525.8954160401072,532.9605850587188
8878,"c(-85.635962, 36.169183)",38544,700.0,47,47141001100.0,470348001903,0.90524,0.80207998,0.049959999,0.71495003,0.65057999,0.66613001,0.72922999,0.007,0.93,0.021,0.01169,0.1249,0.0349,1030.8983902696614,512.1695014912601,521.7224673488112
8879,"c(-84.942245, 35.587289)",37332,2100.0,47,47143975200.0,470351001467,1.08569,0.79674,0.02503,0.65932,0.63562,0.57325,0.65056998,0.005,0.923,0.007,0.02437,0.1305,0.0453,1012.2777851248837,504.50870675121024,512.4468883781767
8880,"c(-84.5445, 35.9385)",37748,1800.0,47,47145030800.0,470359000567,1.092,0.84008998,0.02712,0.74272001,0.78592002,0.81720001,0.74048001,0.014,0.929,0.019,0.01706,0.1155,0.1136,1014.5357061206847,502.27983906107903,515.6682924582332
8881,"c(-84.347135, 36.042351)",37840,1800.0,47,47145030900.0,470359001484,1.06313,0.85851002,0.03909,0.75805002,0.78799999,0.80194002,0.78021002,0.014,0.929,0.019,0.01292,0.1126,0.0489,1025.0041962859368,503.76840891605457,523.1307705540139
8882,"c(-84.520467, 35.875234)",37763,1800.0,47,47145030202.0,470359001486,1.3283401,1.08632,0.042149998,0.97420001,1.05503,1.06768,0.98052001,0.014,0.929,0.019,0.027410001,0.2451,0.0645,1066.4025955095995,518.0078045832074,542.9619418561509
8883,"c(-84.6898, 35.8731)",37854,1800.0,47,47145030500.0,470359001489,1.06133,0.90572,0.038830001,0.74256003,0.72882003,0.73003,0.77329999,0.014,0.929,0.019,0.01633,0.0606,0.1114,999.1258242662718,500.3825125938664,521.4696558206037
8884,"c(-86.7049, 36.5465)",37049,400.0,47,47147080104.0,470360000032,1.1859,0.87746,0.055160001,0.76925999,0.93247998,0.97930002,0.79479998,0.035,0.891,0.017,0.02107,0.1857,0.066,1007.2247120270436,494.0419093239099,534.3427261882395
8885,"c(-86.804288, 36.419547)",37073,400.0,47,47147080604.0,470360001497,1.27219,1.00424,0.066440001,0.94687003,1.04404,1.0263,0.96149999,0.035,0.891,0.017,0.01041,0.27,0.0475,1035.9567587608838,512.4917196182463,538.3938108283481
8886,"c(-87.0249, 36.5664)",37032,400.0,47,47147080200.0,470360001500,1.13761,0.88919002,0.048769999,0.85595,0.89103001,0.92092001,0.85951,0.035,0.891,0.017,0.01504,0.1634,0.0848,1021.7076510372171,503.1608579542982,531.691314822325
8887,"c(-86.856797, 36.510273)",37172,400.0,47,47147080500.0,470360001503,1.10958,0.81847,0.048780002,0.64678001,0.70725,0.65496999,0.60258001,0.035,0.891,0.017,0.01558,0.2468,0.1162,985.1796754048991,490.162289215859,516.7756764606734
8888,"c(-86.7033, 36.4749)",37188,400.0,47,47147080103.0,470360001507,1.41034,1.10157,0.064860001,1.0664999,1.22668,1.2811,1.08058,0.035,0.891,0.017,0.01737,0.2978,0.0683,1070.6204264183393,519.2824614654323,546.058904090544
8889,"c(-86.4755, 35.8596)",37128,2402.0,47,47149040902.0,470369001354,1.42321,1.39546,0.060570002,1.30799,1.2283601,1.20579,1.28799,0.081,0.818,0.045,0.0032299999,0.4399,0.2022,1091.9909934104726,525.998009211905,542.1896130993176
8890,"c(-86.643, 35.7394)",37060,2402.0,47,47149040810.0,470369001516,1.17607,1.27873,0.042040002,1.2381001,0.97577,1.00377,1.22483,0.081,0.818,0.045,0.019339999,0.2664,0.0652,1071.8149653344296,516.7851944039429,542.1758597297044
8891,"c(-86.3512, 35.8825)",37130,2402.0,47,47149041401.0,470369001523,1.23659,1.19604,0.05192,1.04556,0.92821997,0.77529001,0.95692998,0.081,0.818,0.045,0.026289999,0.4132,0.2377,1052.8927710343514,517.6733213171686,535.069662608068
8892,"c(-86.410817, 35.815161)",37128,2402.0,47,47149041800.0,470369001524,1.38604,1.34097,0.059500001,1.23403,1.13238,1.1013,1.21654,0.081,0.818,0.045,0.0032299999,0.119,0.3966,1029.0598609239548,512.0212938093963,526.8074934124793
8893,"c(-86.5597, 35.9887)",37086,2401.0,47,47149040200.0,470369001987,1.11053,0.94233,0.03328,0.85271001,0.86144,0.86050999,0.83943999,0.125,0.786,0.041,0.00306,0.2038,0.301,978.4582965341759,485.3207347550163,502.03553447288124
8894,"c(-86.5077, 35.9594)",37167,2401.0,47,47149040303.0,470369001988,1.15773,1.10096,0.051789999,0.99283999,0.90732002,0.87058997,0.97176999,0.125,0.786,0.041,0.0093299998,0.1547,0.1772,1026.732906163382,509.7151393227059,524.2755195594423
8895,"c(-86.4008, 35.9073)",37129,2402.0,47,47149041301.0,470369002038,1.48216,1.48093,0.062959999,1.39439,1.24457,1.20006,1.35852,0.081,0.818,0.045,0.0115,0.5902,0.0934,1140.3386149085945,552.9841775233637,565.6866464611825
8896,"c(-84.530284, 36.408697)",37756,900.0,47,47151975200.0,470372001539,0.75269997,0.44479001,0.055640001,0.40481001,0.48034999,0.50562,0.40755001,0.0,0.96,0.002,0.022190001,0.0647,0.0177,962.5409508338091,472.88748419850054,503.77329654280067
8897,"c(-85.403072, 35.357183)",37327,2100.0,47,47153060101.0,470375001544,1.03081,0.63480002,0.021880001,0.57406998,0.75747001,0.77021003,0.58115,0.005,0.923,0.007,0.01389,0.1051,0.0654,1002.549222265457,498.9781579764832,503.3289554244742
8898,"c(-83.586943, 35.804698)",37863,1500.0,47,47155080901.0,470378001133,1.04127,0.74532002,0.045820002,0.66619003,0.79229999,0.78394997,0.68730003,0.005,0.929,0.028,0.01361,0.1199,0.091,1018.924208903073,506.97235342033474,518.1299841147639
8899,"c(-83.448048, 35.734783)",37738,1500.0,47,47155081102.0,470378001549,1.17137,0.74063998,0.071160004,0.67268002,0.84494001,0.86662,0.70326,0.005,0.929,0.028,0.0295,0.1849,0.0995,1119.4792978467924,527.0172430120796,538.4332377803789
8900,"c(-83.528185, 35.865617)",37862,1500.0,47,47155080802.0,470378001557,0.99980998,0.74950999,0.044969998,0.58753002,0.62884003,0.59606999,0.59805,0.005,0.929,0.028,0.023429999,0.2577,0.1226,1031.3154685821469,513.7652609248765,518.9738413053311
8901,"c(-83.742635, 35.88276)",37865,1500.0,47,47155080201.0,470378001562,1.1372,0.87725002,0.071249999,0.79692,0.86956,0.87370998,0.80421001,0.005,0.929,0.028,0.01476,0.2049,0.0332,1080.9849837885422,521.8876246905253,534.4153258290036
8902,"c(-85.9476, 36.2538)",37030,600.0,47,47159975100.0,470387001604,0.99763,0.71530998,0.037110001,0.62427002,0.64916998,0.65493,0.61390001,0.022,0.922,0.016,0.017999999,0.1357,0.1074,1014.5290350023729,507.52056361412934,513.9869846050032
8903,"c(-85.9291, 36.1716)",38563,600.0,47,47159975400.0,470387002047,0.82041001,0.66507,0.049479999,0.65894997,0.63609999,0.67540002,0.62436002,0.022,0.922,0.016,0.0124,0.139,0.0379,1031.0228642605623,511.1407070294846,515.3917914380545
8904,"c(-87.814815, 36.531767)",37058,300.0,47,47161110200.0,470396001612,0.94081998,0.60108,0.049849998,0.57716,0.72500998,0.74182999,0.57532001,0.134,0.748,0.03,0.02898,0.112,0.0541,1036.2386522393413,511.57623938722605,513.2907269959486
8905,"c(-82.2091, 36.505)",37618,1100.0,47,47163043201.0,470399001630,0.99294001,0.68616998,0.056639999,0.56737,0.62870997,0.65214002,0.56783998,0.008,0.931,0.005,0.01464,0.2735,0.0222,1022.7268120081658,508.2887261714994,518.654797912361
8906,"c(-86.4613, 36.379)",37066,500.0,47,47165020902.0,470402001659,1.14726,0.73106003,0.052609999,0.63457,0.78134,0.73566002,0.62791997,0.04,0.881,0.02,0.01203,0.1364,0.2516,1004.8048646104689,503.40341531580657,509.3164487712804
8907,"c(-86.6065, 36.3029)",37075,500.0,47,47165021205.0,470402001662,1.59378,1.38894,0.059179999,1.29739,1.40476,1.3722,1.31133,0.04,0.881,0.02,0.0133,0.398,0.0736,1120.4322702354236,535.7214217231877,568.8636207943568
